Got telemetry 184,0.00,27.00,99856.15,95.98,19.00,0.00,0.00,,,,,
255/198,814,26.00,99618.25,116.05,20.00,0.00,0.00,,,,,Got telemetry 198,814,26.00,99618.25,116.05,20.00,0.00,0.00,,,,,
255/199,814,26.00,99619.71,115.93,20.00,0.00,0.00,,,,,Got telemetry 199,814,26.00,99619.71,115.93,20.00,0.00,0.00,,,,,
255/200,816,26.00,99617.52,116.11,20.00,0.00,0.00,,,,,Got telemetry 200,816,26.00,99617.52,116.11,20.00,0.00,0.00,,,,,
255/201,817,26.00,99612.05,116.58,20.00,0.00,0.00,,,,,Got telemetry 201,817,26.00,99612.05,116.58,20.00,0.00,0.00,,,,,
255/202,818,26.00,99619.35,115.96,20.00,0.00,0.00,,,,,Got telemetry 202,818,26.00,99619.35,115.96,20.00,0.00,0.00,,,,,
255/203,819,26.00,99620.81,115.84,20.00,0.00,0.00,,,,,Got telemetry 203,819,26.00,99620.81,115.84,20.00,0.00,0.00,,,,,
255/204,820,25.00,99340.12,139.57,20.00,0.00,0.00,,,,,Got telemetry 204,820,25.00,99340.12,139.57,20.00,0.00,0.00,,,,,
255/205,821,25.00,99339.38,139.63,20.00,0.00,0.00,,,,,Got telemetry 205,821,25.00,99339.38,139.63,20.00,0.00,0.00,,,,,
255/206,822,26.00,99619.71,115.93,20.00,0.00,0.00,,,,,Got telemetry 206,822,26.00,99619.71,115.93,20.00,0.00,0.00,,,,,
255/207,823,26.00,99619.35,115.96,20.00,0.00,0.00,,,,,Got telemetry 207,823,26.00,99619.35,115.96,20.00,0.00,0.00,,,,,
255/208,825,26.00,99618.25,116.05,26.00,0.00,0.00,,,,,Got telemetry 208,825,26.00,99618.25,116.05,26.00,0.00,0.00,,,,,
255/209,825,26.00,99623.01,115.65,26.00,0.00,0.00,,,,,Got telemetry 209,825,26.00,99623.01,115.65,26.00,0.00,0.00,,,,,
255/210,827,27.00,99898.62,92.40,19.00,0.00,0.00,,,,,Got telemetry 210,827,27.00,99898.62,92.40,19.00,0.00,0.00,,,,,
255/211,828,27.00,99894.23,92.77,19.00,0.00,0.00,,,,,Got telemetry 211,828,27.00,99894.23,92.77,19.00,0.00,0.00,,,,,
255/212,829,26.00,99619.35,115.96,20.00,0.00,0.00,,,,,Got telemetry 212,829,26.00,99619.35,115.96,20.00,0.00,0.00,,,,,
255/213,830,26.00,99612.41,116.55,20.00,0.00,0.00,,,,,Got telemetry 213,830,26.00,99612.41,116.55,20.00,0.00,0.00,,,,,
255/214,831,27.00,99897.15,92.52,19.00,0.00,0.00,,,,,Got telemetry 214,831,27.00,99897.15,92.52,19.00,0.00,0.00,,,,,
255/215,832,27.00,99902.28,92.09,19.00,0.00,0.00,,,,,Got telemetry 215,832,27.00,99902.28,92.09,19.00,0.00,0.00,,,,,
255/216,833,26.00,99620.08,115.90,39.00,0.00,0.00,,,,,Got telemetry 216,833,26.00,99620.08,115.90,39.00,0.00,0.00,,,,,
255/217,834,26.00,99619.35,115.96,39.00,0.00,0.00,,,,,Got telemetry 217,834,26.00,99619.35,115.96,39.00,0.00,0.00,,,,,
255/218,836,26.00,99619.35,115.96,20.00,0.00,0.00,,,,,Got telemetry 218,836,26.00,99619.35,115.96,20.00,0.00,0.00,,,,,
255/219,836,26.00,99616.79,116.18,20.00,0.00,0.00,,,,,Got telemetry 219,836,26.00,99616.79,116.18,20.00,0.00,0.00,,,,,
255/220,838,26.00,99613.14,116.48,20.00,0.00,0.00,,,,,Got telemetry 220,838,26.00,99613.14,116.48,20.00,0.00,0.00,,,,,
255/221,839,26.00,99616.79,116.18,20.00,0.00,0.00,,,,,Got telemetry 221,839,26.00,99616.79,116.18,20.00,0.00,0.00,,,,,
255/222,840,25.00,99334.28,140.06,20.00,0.00,0.00,,,,,Got telemetry 222,840,25.00,99334.28,140.06,20.00,0.00,0.00,,,,,
255/223,841,25.00,99333.91,140.10,20.00,0.00,0.00,,,,,Got telemetry 223,841,25.00,99333.91,140.10,20.00,0.00,0.00,,,,,
255/224,842,26.00,99620.45,115.87,20.00,0.00,0.00,,,,,Got telemetry 224,842,26.00,99620.45,115.87,20.00,0.00,0.00,,,,,
255/225,843,26.00,99620.45,115.87,20.00,0.00,0.00,,,,,Got telemetry 225,843,26.00,99620.45,115.87,20.00,0.00,0.00,,,,,
255/226,844,26.00,99618.62,116.02,20.00,0.00,0.00,,,,,Got telemetry 226,844,26.00,99618.62,116.02,20.00,0.00,0.00,,,,,
255/227,845,26.00,99621.17,115.81,20.00,0.00,0.00,,,,,Got telemetry 227,845,26.00,99621.17,115.81,20.00,0.00,0.00,,,,,
255/228,846,26.00,99620.81,115.84,22.00,0.00,0.00,,,,,Got telemetry 228,846,26.00,99620.81,115.84,22.00,0.00,0.00,,,,,
255/229,847,26.00,99624.46,115.53,22.00,0.00,0.00,,,,,Got telemetry 229,847,26.00,99624.46,115.53,22.00,0.00,0.00,,,,,
255/230,849,25.00,99346.30,139.05,20.00,0.00,0.00,,,,,Got telemetry 230,849,25.00,99346.30,139.05,20.00,0.00,0.00,,,,,
255/231,850,25.00,99342.66,139.36,20.00,0.00,0.00,,,,,Got telemetry 231,850,25.00,99342.66,139.36,20.00,0.00,0.00,,,,,
255/232,851,26.00,99631.04,114.97,20.00,0.00,0.00,,,,,Got telemetry 232,851,26.00,99631.04,114.97,20.00,0.00,0.00,,,,,
255/233,852,26.00,99627.76,115.25,20.00,0.00,0.00,,,,,Got telemetry 233,852,26.00,99627.76,115.25,20.00,0.00,0.00,,,,,
255/234,853,26.00,99629.57,115.10,20.00,0.00,0.00,,,,,Got telemetry 234,853,26.00,99629.57,115.10,20.00,0.00,0.00,,,,,
255/235,854,26.00,99627.02,115.31,20.00,0.00,0.00,,,,,Got telemetry 235,854,26.00,99627.02,115.31,20.00,0.00,0.00,,,,,
255/236,855,26.00,99624.46,115.53,29.00,0.00,0.00,,,,,Got telemetry 236,855,26.00,99624.46,115.53,29.00,0.00,0.00,,,,,
255/237,856,26.00,99625.93,115.40,29.00,0.00,0.00,,,,,Got telemetry 237,856,26.00,99625.93,115.40,29.00,0.00,0.00,,,,,
255/238,857,26.00,99625.55,115.44,26.00,0.00,0.00,,,,,Got telemetry 238,857,26.00,99625.55,115.44,26.00,0.00,0.00,,,,,
255/239,858,26.00,99624.83,115.50,26.00,0.00,0.00,,,,,Got telemetry 239,858,26.00,99624.83,115.50,26.00,0.00,0.00,,,,,
255/240,860,26.00,99623.01,115.65,20.00,0.00,0.00,,,,,Got telemetry 240,860,26.00,99623.01,115.65,20.00,0.00,0.00,,,,,
255/241,861,26.00,99622.63,115.68,20.00,0.00,0.00,,,,,Got telemetry 241,861,26.00,99622.63,115.68,20.00,0.00,0.00,,,,,
255/242,862,26.00,99622.28,115.71,20.00,0.00,0.00,,,,,Got telemetry 242,862,26.00,99622.28,115.71,20.00,0.00,0.00,,,,,
255/243,863,26.00,99623.37,115.62,20.00,0.00,0.00,,,,,Got telemetry 243,863,26.00,99623.37,115.62,20.00,0.00,0.00,,,,,
255/244,864,25.00,99342.66,139.36,20.00,0.00,0.00,,,,,255/262,884,26.00,99625.55,115.44,20.00,0.00,0.00,,,,,Got telemetry 262,884,26.00,99625.55,115.44,20.00,0.00,0.00,,,,,
255/263,885,26.00,99623.01,115.65,20.00,0.00,0.00,,,,,Got telemetry 263,885,26.00,99623.01,115.65,20.00,0.00,0.00,,,,,
255/264,886,26.00,99622.28,115.71,20.00,0.00,0.00,,,,,Got telemetry 264,886,26.00,99622.28,115.71,20.00,0.00,0.00,,,,,
255/265,887,26.00,99621.91,115.74,20.00,0.00,0.00,,,,,Got telemetry 265,887,26.00,99621.91,115.74,20.00,0.00,0.00,,,,,
255/275,898,26.00,99620.81,115.84,20.00,0.00,0.00,,,,,Got telemetry 275,898,26.00,99620.81,115.84,20.00,0.00,0.00,,,,,
255/276,899,26.00,99624.09,115.56,25.00,0.00,0.00,,,,,Got telemetry 276,899,26.00,99624.09,115.56,25.00,0.00,0.00,,,,,
255/277,900,26.00,99620.81,115.84,25.00,0.00,0.00,,,,,Got telemetry 277,900,26.00,99620.81,115.84,25.00,0.00,0.00,,,,,
255/278,902,28.00,100188.94,67.96,21.00,0.00,0.00,,,,,Got telemetry 278,902,28.00,100188.94,67.96,21.00,0.00,0.00,,,,,
255/279,902,28.00,100187.84,68.06,21.00,0.00,0.00,,,,,Got telemetry 279,902,28.00,100187.84,68.06,21.00,0.00,0.00,,,,,
255/280,904,26.00,99626.66,115.34,20.00,0.00,0.00,,,,,Got telemetry 280,904,26.00,99626.66,115.34,20.00,0.00,0.00,,,,,
255/281,905,26.00,99626.66,115.34,20.00,0.00,0.00,,,,,Got telemetry 281,905,26.00,99626.66,115.34,20.00,0.00,0.00,,,,,
255/282,906,26.00,99624.09,115.56,20.00,0.00,0.00,,,,,Got telemetry 282,906,26.00,99624.09,115.56,20.00,0.00,0.00,,,,,
255/283,907,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,Got telemetry 283,907,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,
255/284,908,26.00,99627.38,115.28,20.00,0.00,0.00,,,,,Got telemetry 284,908,26.00,99627.38,115.28,20.00,0.00,0.00,,,,,
255/285,909,26.00,99625.55,115.44,20.00,0.00,0.00,,,,,Got telemetry 285,909,26.00,99625.55,115.44,20.00,0.00,0.00,,,,,
255/286,910,28.00,100186.73,68.15,22.00,0.00,0.00,,,,,Got telemetry 286,910,28.00,100186.73,68.15,22.00,0.00,0.00,,,,,
255/287,911,28.00,100188.94,67.96,22.00,0.00,0.00,,,,,Got telemetry 287,911,28.00,100188.94,67.96,22.00,0.00,0.00,,,,,
255/288,913,26.00,99621.17,115.81,20.00,0.00,0.00,,,,,Got telemetry 288,913,26.00,99621.17,115.81,20.00,0.00,0.00,,,,,
255/289,913,26.00,99620.81,115.84,20.00,0.00,0.00,,,,,Got telemetry 289,913,26.00,99620.81,115.84,20.00,0.00,0.00,,,,,
255/290,915,28.00,100186.01,68.21,19.00,0.00,0.00,,,,,Got telemetry 290,915,28.00,100186.01,68.21,19.00,0.00,0.00,,,,,
255/291,916,28.00,100187.11,68.12,19.00,0.00,0.00,,,,,Got telemetry 291,916,28.00,100187.11,68.12,19.00,0.00,0.00,,,,,
255/292,917,26.00,99624.46,115.53,20.00,0.00,0.00,,,,,Got telemetry 292,917,26.00,99624.46,115.53,20.00,0.00,0.00,,,,,
255/293,918,26.00,99625.93,115.40,20.00,0.00,0.00,,,,,Got telemetry 293,918,26.00,99625.93,115.40,20.00,0.00,0.00,,,,,
255/294,919,26.00,99625.20,115.47,20.00,0.00,0.00,,,,,Got telemetry 294,919,26.00,99625.20,115.47,20.00,0.00,0.00,,,,,
255/295,920,26.00,99625.93,115.40,20.00,0.00,0.00,,,,,Got telemetry 295,920,26.00,99625.93,115.40,20.00,0.00,0.00,,,,,
255/296,921,27.00,99903.01,92.03,24.00,0.00,0.00,,,,,Got telemetry 296,921,27.00,99903.01,92.03,24.00,0.00,0.00,,,,,
255/297,922,27.00,99905.57,91.81,24.00,0.00,0.00,,,,,Got telemetry 297,922,27.00,99905.57,91.81,24.00,0.00,0.00,,,,,
255/298,923,26.00,99625.20,115.47,31.00,0.00,0.00,,,,,Got telemetry 298,923,26.00,99625.20,115.47,31.00,0.00,0.00,,,,,
255/299,924,26.00,99624.09,115.56,31.00,0.00,0.00,,,,,Got telemetry 299,924,26.00,99624.09,115.56,31.00,0.00,0.00,,,,,
255/300,926,26.00,99622.63,115.68,20.00,0.00,0.00,,,,,Got telemetry 300,926,26.00,99622.63,115.68,20.00,0.00,0.00,,,,,
255/301,927,26.00,99618.98,115.99,20.00,0.00,0.00,,,,,Got telemetry 301,927,26.00,99618.98,115.99,20.00,0.00,0.00,,,,,
255/302,928,26.00,99621.91,115.74,20.00,0.00,0.00,,,,,Got telemetry 302,928,26.00,99621.91,115.74,20.00,0.00,0.00,,,,,
255/303,929,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,Got telemetry 303,929,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,
255/304,930,26.00,99625.20,115.47,20.00,0.00,0.00,,,,,Got telemetry 304,930,26.00,99625.20,115.47,20.00,0.00,0.00,,,,,
255/305,931,26.00,99626.29,115.37,20.00,0.00,0.00,,,,,Got telemetry 305,931,26.00,99626.29,115.37,20.00,0.00,0.00,,,,,
255/306,932,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,Got telemetry 306,932,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,
255/307,933,26.00,99626.29,115.37,20.00,0.00,0.00,,,,,Got telemetry 307,933,26.00,99626.29,115.37,20.00,0.00,0.00,,,,,
255/308,934,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,Got telemetry 308,934,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,
255/309,935,26.00,99623.73,115.59,20.00,0.00,0.00,,,,,Got telemetry 309,935,26.00,99623.73,115.59,20.00,0.00,0.00,,,,,
255/310,937,26.00,99621.91,115.74,20.00,0.00,0.00,,,,,Got telemetry 310,937,26.00,99621.91,115.74,20.00,0.00,0.00,,,,,
255/311,938,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,Got telemetry 311,938,26.00,99624.83,115.50,20.00,0.00,0.00,,,,,
255/312,939,26.00,99625.20,115.47,20.00,0.00,0.00,,,,,Got telemetry 312,939,26.00,99625.20,115.47,20.00,0.00,0.00,,,,,
255/313,940,26.00,99620.45,115.87,20.00,0.00,0.00,,,,,Got telemetry 313,940,26.00,99620.45,115.87,20.00,0.00,0.00,,,,,
255/314,941,26.00,99617.16,116.15,20.00,0.00,0.00,,,,,Got telemetry 314,941,26.00,99617.16,116.15,20.00,0.00,0.00,,,,,
255/315,942,26.00,99620.08,115.90,20.00,0.00,0.00,,,,,255/466,1108,26.00,99600.35,117.57,36.00,0.00,0.00,,,,,Got telemetry 466,1108,26.00,99600.35,117.57,36.00,0.00,0.00,,,,,
255/467,1109,26.00,99602.55,117.38,36.00,0.00,0.00,,,,,Got telemetry 467,1109,26.00,99602.55,117.38,36.00,0.00,0.00,,,,,
255/468,1111,26.00,99600.73,117.53,20.00,0.00,0.00,,,,,Got telemetry 468,1111,26.00,99600.73,117.53,20.00,0.00,0.00,,,,,
255/469,1111,26.00,99599.98,117.59,20.00,0.00,0.00,,,,,Got telemetry 469,1111,26.00,99599.98,117.59,20.00,0.00,0.00,,,,,
255/470,1113,27.00,99881.77,93.82,19.00,0.00,0.00,,,,,Got telemetry 470,1113,27.00,99881.77,93.82,19.00,0.00,0.00,,,,,
255/471,1114,27.00,99882.88,93.73,19.00,0.00,0.00,,,,,Got telemetry 471,1114,27.00,99882.88,93.73,19.00,0.00,0.00,,,,,
255/472,1115,27.00,99882.51,93.76,19.00,0.00,0.00,,,,,Got telemetry 472,1115,27.00,99882.51,93.76,19.00,0.00,0.00,,,,,
255/473,1116,27.00,99882.51,93.76,19.00,0.00,0.00,,,,,Got telemetry 473,1116,27.00,99882.51,93.76,19.00,0.00,0.00,,,,,
255/474,1117,26.00,99599.63,117.63,20.00,0.00,0.00,,,,,Got telemetry 474,1117,26.00,99599.63,117.63,20.00,0.00,0.00,,,,,
255/475,1118,26.00,99605.47,117.13,20.00,0.00,0.00,,,,,Got telemetry 475,1118,26.00,99605.47,117.13,20.00,0.00,0.00,,,,,
255/476,1119,26.00,99604.37,117.22,20.00,0.00,0.00,,,,,Got telemetry 476,1119,26.00,99604.37,117.22,20.00,0.00,0.00,,,,,
255/477,1120,26.00,99605.84,117.10,20.00,0.00,0.00,,,,,Got telemetry 477,1120,26.00,99605.84,117.10,20.00,0.00,0.00,,,,,
255/478,1121,27.00,99885.07,93.54,24.00,0.00,0.00,,,,,Got telemetry 478,1121,27.00,99885.07,93.54,24.00,0.00,0.00,,,,,
255/479,1122,27.00,99889.83,93.14,24.00,0.00,0.00,,,,,Got telemetry 479,1122,27.00,99889.83,93.14,24.00,0.00,0.00,,,,,
255/480,1124,26.00,99605.47,117.13,20.00,0.00,0.00,,,,,Got telemetry 480,1124,26.00,99605.47,117.13,20.00,0.00,0.00,,,,,
255/481,1125,26.00,99606.57,117.04,20.00,0.00,0.00,,,,,Got telemetry 481,1125,26.00,99606.57,117.04,20.00,0.00,0.00,,,,,
255/482,1126,27.00,99879.95,93.98,19.00,0.00,0.00,,,,,Got telemetry 482,1126,27.00,99879.95,93.98,19.00,0.00,0.00,,,,,
255/483,1127,27.00,99879.59,94.00,19.00,0.00,0.00,,,,,Got telemetry 483,1127,27.00,99879.59,94.00,19.00,0.00,0.00,,,,,
255/484,1128,26.00,99601.45,117.47,20.00,0.00,0.00,,,,,Got telemetry 484,1128,26.00,99601.45,117.47,20.00,0.00,0.00,,,,,
255/485,1129,26.00,99600.35,117.57,20.00,0.00,0.00,,,,,Got telemetry 485,1129,26.00,99600.35,117.57,20.00,0.00,0.00,,,,,
255/486,1130,27.00,99883.97,93.63,19.00,0.00,0.00,,,,,Got telemetry 486,1130,27.00,99883.97,93.63,19.00,0.00,0.00,,,,,
255/487,1131,27.00,99880.68,93.91,19.00,0.00,0.00,,,,,Got telemetry 487,1131,27.00,99880.68,93.91,19.00,0.00,0.00,,,,,
255/488,1132,27.00,99883.61,93.67,30.00,0.00,0.00,,,,,Got telemetry 488,1132,27.00,99883.61,93.67,30.00,0.00,0.00,,,,,
255/489,1133,27.00,99879.95,93.98,30.00,0.00,0.00,,,,,Got telemetry 489,1133,27.00,99879.95,93.98,30.00,0.00,0.00,,,,,
255/490,1135,26.00,99600.73,117.53,20.00,0.00,0.00,,,,,Got telemetry 490,1135,26.00,99600.73,117.53,20.00,0.00,0.00,,,,,
255/491,1136,26.00,99596.70,117.87,20.00,0.00,0.00,,,,,Got telemetry 491,1136,26.00,99596.70,117.87,20.00,0.00,0.00,,,,,
255/492,1137,26.00,99597.43,117.81,20.00,0.00,0.00,,,,,Got telemetry 492,1137,26.00,99597.43,117.81,20.00,0.00,0.00,,,,,
255/493,1138,26.00,99603.64,117.29,20.00,0.00,0.00,,,,,Got telemetry 493,1138,26.00,99603.64,117.29,20.00,0.00,0.00,,,,,
255/494,1139,27.00,99882.15,93.79,19.00,0.00,0.00,,,,,Got telemetry 494,1139,27.00,99882.15,93.79,19.00,0.00,0.00,,,,,
255/495,1140,27.00,99883.61,93.67,19.00,0.00,0.00,,,,,255/518,1166,26.00,99604.01,117.26,20.00,0.00,0.00,,,,,Got telemetry 518,1166,26.00,99604.01,117.26,20.00,0.00,0.00,,,,,
255/519,1167,26.00,99603.28,117.32,20.00,0.00,0.00,,,,,Got telemetry 519,1167,26.00,99603.28,117.32,20.00,0.00,0.00,,,,,
255/520,1168,26.00,99605.47,117.13,20.00,0.00,0.00,,,,,Got telemetry 520,1168,26.00,99605.47,117.13,20.00,0.00,0.00,,,,,
255/521,1169,26.00,99606.20,117.07,20.00,0.00,0.00,,,,,Got telemetry 521,1169,26.00,99606.20,117.07,20.00,0.00,0.00,,,,,
255/522,1170,26.00,99600.73,117.53,20.00,0.00,0.00,,,,,Got telemetry 522,1170,26.00,99600.73,117.53,20.00,0.00,0.00,,,,,
255/523,1171,26.00,99606.57,117.04,20.00,0.00,0.00,,,,,Got telemetry 523,1171,26.00,99606.57,117.04,20.00,0.00,0.00,,,,,
255/524,1172,26.00,99603.28,117.32,20.00,0.00,0.00,,,,,Got telemetry 524,1172,26.00,99603.28,117.32,20.00,0.00,0.00,,,,,
/525,1173,26.00,99600.35,117.57,20.00,0.00,0.00,,,,,255/526,1174,27.00,99877.38,94.19,43.00,0.00,0.00,,,,,Got telemetry 526,1174,27.00,99877.38,94.19,43.00,0.00,0.00,,,,,
255/529,1178,26.20,99649.31,113.43,43.00,0.00,0.00,,255/530,1179,26.20,99656.99,112.78,43.00,0.00,0.00,,,,,Got telemetry 529,1178,26.20,99649.31,113.43,43.00,0.00,0.00,,255530,1179,26.20,99656.99,112.78,43.00,0.00,0.00,,,,,
255/531,1180,26.20,99661.63,112.39,43.00,0.00,0.00,,,,,Got telemetry 531,1180,26.20,99661.63,112.39,43.00,0.00,0.00,,,,,
255/532,1181,27.00,99886.54,93.42,93.00,0.00,0.00,,,,,Got telemetry 532,1181,27.00,99886.54,93.42,93.00,0.00,0.00,,,,,
255/533,1182,27.00,99889.10,93.20,93.00,0.00,0.00,,,,,Got telemetry 533,1182,27.00,99889.10,93.20,93.00,0.00,0.00,,,,,
255/534,1183,26.21,99655.32,112.92,93.00,0.00,0.00,,,,,Got telemetry 534,1183,26.21,99655.32,112.92,93.00,0.00,0.00,,,,,
255/535,1184,26.21,99654.23,113.02,93.00,0.00,0.00,,,,,Got telemetry 535,1184,26.21,99654.23,113.02,93.00,0.00,0.00,,,,,
255/536,1185,27.00,99876.28,94.28,29.00,0.00,0.00,,,,,Got telemetry 536,1185,27.00,99876.28,94.28,29.00,0.00,0.00,,,,,
255/537,1186,27.00,99875.19,94.37,29.00,0.00,0.00,,,,,9,27.00,99860.54,95.61,42.00,0.00,0.00,,,,,255/568,1221,27.00,99861.64,95.52,21.00,0.00,0.00,,,,,Got telemetry 568,1221,27.00,99861.64,95.52,21.00,0.00,0.00,,,,,
255/569,1222,27.00,99863.48,95.36,21.00,0.00,0.00,,,,,Got telemetry 569,1222,27.00,99863.48,95.36,21.00,0.00,0.00,,,,,
255/570,1223,26.25,99650.01,113.37,21.00,0.00,0.00,,,,,Got telemetry 570,1223,26.25,99650.01,113.37,21.00,0.00,0.00,,,,,
255/572,1225,26.24,99645.71,113.73,21.00,0.00,0.00,,,,,Got telemetry 572,1225,26.24,99645.71,113.73,21.00,0.00,0.00,,,,,
255/573,1226,26.24,99648.64,113.49,21.00,0.00,0.00,,,,,Got telemetry 573,1226,26.24,99648.64,113.49,21.00,0.00,0.00,,,,,
255/574,1227,26.25,99648.91,113.46,21.00,0.00,0.00,,,,,Got telemetry 574,1227,26.25,99648.91,113.46,21.00,0.00,0.00,,,,,
255/576,1229,26.00,99584.64,118.89,27.00,0.00,0.00,,,,,Got telemetry 576,1229,26.00,99584.64,118.89,27.00,0.00,0.00,,,,,
255/577,1230,26.00,99590.49,118.40,27.00,0.00,0.00,,,,,Got telemetry 577,1230,26.00,99590.49,118.40,27.00,0.00,0.00,,,,,
255/578,1232,26.00,99586.84,118.71,20.00,0.00,0.00,,,,,Got telemetry 578,1232,26.00,99586.84,118.71,20.00,0.00,0.00,,,,,
255/579,1233,26.00,99585.02,118.86,20.00,0.00,0.00,,,,,Got telemetry 579,1233,26.00,99585.02,118.86,20.00,0.00,0.00,,,,,
255/580,1234,26.00,99582.45,119.08,20.00,0.00,0.00,,,,,Got telemetry 580,1234,26.00,99582.45,119.08,20.00,0.00,0.00,,,,,
255/581,1235,26.00,99585.75,118.80,20.00,0.00,0.00,,,,,Got telemetry 581,1235,26.00,99585.75,118.80,20.00,0.00,0.00,,,,,
255/582,1236,27.00,99864.20,95.30,19.00,0.00,0.00,,,,,Got telemetry 582,1236,27.00,99864.20,95.30,19.00,0.00,0.00,,,,,
255/583,1237,27.00,99859.08,95.73,19.00,0.00,0.00,,,,,Got telemetry 583,1237,27.00,99859.08,95.73,19.00,0.00,0.00,,,,,
,35.00,0.00,0.00,,,,,255/592,1247,27.00,99862.02,95.49,19.00,0.00,0.00,,,,,Got telemetry 592,1247,27.00,99862.02,95.49,19.00,0.00,0.00,,,,,
255/594,1249,26.00,99578.45,119.41,20.00,0.00,0.00,,,,,Got telemetry 594,1249,26.00,99578.45,119.41,20.00,0.00,0.00,,,,,
255/595,1250,26.00,99576.98,119.54,20.00,0.00,0.00,,,,,Got telemetry 595,1250,26.00,99576.98,119.54,20.00,0.00,0.00,,,,,
255/597,1252,27.00,99855.79,96.01,19.00,0.00,0.00,,,,,Got telemetry 597,1252,27.00,99855.79,96.01,19.00,0.00,0.00,,,,,
255/598,1254,27.00,99849.20,96.57,19.00,0.00,0.00,,,,,Got telemetry 598,1254,27.00,99849.20,96.57,19.00,0.00,0.00,,,,,
255/599,1254,27.00,99844.80,96.94,19.00,0.00,0.00,,,,,Got telemetry 599,1254,27.00,99844.80,96.94,19.00,0.00,0.00,,,,,
255/600,1256,26.00,99570.77,120.06,20.00,0.00,0.00,,,,,Got telemetry 600,1256,26.00,99570.77,120.06,20.00,0.00,0.00,,,,,
255/601,1257,26.00,99570.77,120.06,20.00,0.00,0.00,,,,,Got telemetry 601,1257,26.00,99570.77,120.06,20.00,0.00,0.00,,,,,
255/602,1258,27.00,99855.05,96.07,20.00,0.00,0.00,,,,,Got telemetry 602,1258,27.00,99855.05,96.07,20.00,0.00,0.00,,,,,
255/603,1259,27.00,99854.32,96.13,20.00,0.00,0.00,,,,,Got telemetry 603,1259,27.00,99854.32,96.13,20.00,0.00,0.00,,,,,
255/604,1260,27.00,99854.69,96.10,19.00,0.00,0.00,,,,,Got telemetry 604,1260,27.00,99854.69,96.10,19.00,0.00,0.00,,,,,
255/605,1261,27.00,99855.05,96.07,19.00,0.00,0.00,,,,,Got telemetry 605,1261,27.00,99855.05,96.07,19.00,0.00,0.00,,,,,
255/606,1262,27.00,99854.69,96.10,19.00,0.00,0.00,,,,,Got telemetry 606,1262,27.00,99854.69,96.10,19.00,0.00,0.00,,,,,
255/607,1263,27.00,99856.15,95.98,19.00,0.00,0.00,,,,,Got telemetry 607,1263,27.00,99856.15,95.98,19.00,0.00,0.00,,,,,
255/608,1264,27.00,99856.15,95.98,31.00,0.00,0.00,,,,,Got telemetry 608,1264,27.00,99856.15,95.98,31.00,0.00,0.00,,,,,
255/609,1265,27.00,99856.88,95.92,31.00,0.00,0.00,,,,,Got telemetry 609,1265,27.00,99856.88,95.92,31.00,0.00,0.00,,,,,
255/610,1267,26.00,99575.88,119.63,20.00,0.00,0.00,,,,,Got telemetry 610,1267,26.00,99575.88,119.63,20.00,0.00,0.00,,,,,
255/611,1268,26.00,99578.08,119.45,20.00,0.00,0.00,,,,,Got telemetry 611,1268,26.00,99578.08,119.45,20.00,0.00,0.00,,,,,
255/612,1269,26.00,99573.70,119.82,20.00,0.00,0.00,,,,,Got telemetry 612,1269,26.00,99573.70,119.82,20.00,0.00,0.00,,,,,
255/613,1270,26.00,99576.61,119.57,20.00,0.00,0.00,,,,,Got telemetry 613,1270,26.00,99576.61,119.57,20.00,0.00,0.00,,,,,
255/614,1271,28.00,100137.22,72.31,21.00,0.00,0.00,,,,,Got telemetry 614,1271,28.00,100137.22,72.31,21.00,0.00,0.00,,,,,
255/615,1272,28.00,100141.62,71.94,21.00,0.00,0.00,,,,,Got telemetry 615,1272,28.00,100141.62,71.94,21.00,0.00,0.00,,,,,
255/616,1273,26.00,99581.37,119.17,24.00,0.00,0.00,,,,,Got telemetry 616,1273,26.00,99581.37,119.17,24.00,0.00,0.00,,,,,
255/617,1274,26.00,99580.99,119.20,24.00,0.00,0.00,,,,,Got telemetry 617,1274,26.00,99580.99,119.20,24.00,0.00,0.00,,,,,
255/618,1276,27.00,99860.54,95.61,19.00,0.00,0.00,,,,,Got telemetry 618,1276,27.00,99860.54,95.61,19.00,0.00,0.00,,,,,
255/619,1276,27.00,99860.54,95.61,19.00,0.00,0.00,,,,,Got telemetry 619,1276,27.00,99860.54,95.61,19.00,0.00,0.00,,,,,
255/620,1278,27.00,99863.10,95.39,19.00,0.00,0.00,,,,,Got telemetry 620,1278,27.00,99863.10,95.39,19.00,0.00,0.00,,,,,
255/621,1279,27.00,99868.59,94.93,19.00,0.00,0.00,,,,,Got telemetry 621,1279,27.00,99868.59,94.93,19.00,0.00,0.00,,,,,
255/622,1280,26.00,99585.38,118.83,39.00,0.00,0.00,,,,,Got telemetry 622,1280,26.00,99585.38,118.83,39.00,0.00,0.00,,,,,
